dag_id,run_date,task_id,start_time,end_time,log,attempt,has_task_succeeded_on_retry,error_code
finance_reconciliation,2026-05-17,gl_validation,2026-05-17 06:02:40,2026-05-17 06:07:45,"2026-05-17 06:02:40 INFO  [finance_reconciliation.gl_validation] TaskInstance started — attempt 1
2026-05-17 06:02:42 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:02:45 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:05:12 INFO  Stage 1 running…
2026-05-17 06:07:42 ERROR ShuffleBlockFetcherIterator: Failed to fetch shuffle block from a lost executor.
2026-05-17 06:07:43 ERROR   org.apache.spark.shuffle.FetchFailedException: Failed to connect to executor-7.cluster:35421
                       	at org.apache.spark.storage.ShuffleBlockFetcherIterator.throwFetchFailedException(...)
                       	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:99)
2026-05-17 06:07:45 ERROR [finance_reconciliation.gl_validation] Task failed on attempt 1 (exit_code=1)",1,True,1
finance_reconciliation,2026-05-17,gl_validation,2026-05-17 06:11:39,2026-05-17 06:17:01,"2026-05-17 06:11:39 INFO  [finance_reconciliation.gl_validation] TaskInstance started — attempt 2
2026-05-17 06:11:41 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:11:44 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:14:20 INFO  Stage 1 running…
2026-05-17 06:16:58 ERROR ShuffleBlockFetcherIterator: Failed to fetch shuffle block from a lost executor.
2026-05-17 06:16:59 ERROR   org.apache.spark.shuffle.FetchFailedException: Failed to connect to executor-7.cluster:35421
                       	at org.apache.spark.storage.ShuffleBlockFetcherIterator.throwFetchFailedException(...)
                       	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:99)
2026-05-17 06:17:01 ERROR [finance_reconciliation.gl_validation] Task failed on attempt 2 (exit_code=1)",2,True,1
finance_reconciliation,2026-05-17,gl_validation,2026-05-17 06:18:51,2026-05-17 06:38:40,"2026-05-17 06:18:51 INFO  [finance_reconciliation.gl_validation] TaskInstance started — attempt 3
2026-05-17 06:18:53 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:18:56 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:28:45 INFO  Stage 1 complete — input rows processed
2026-05-17 06:38:38 INFO  Writing output Delta table (MERGE) 
2026-05-17 06:38:40 INFO  [finance_reconciliation.gl_validation] Task completed successfully in 1189s (exit_code=0)",3,True,0
finance_reconciliation,2026-05-17,export_report,2026-05-17 06:38:45,2026-05-17 06:51:43,"2026-05-17 06:38:45 INFO  [finance_reconciliation.export_report] TaskInstance started — attempt 1
2026-05-17 06:38:47 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:38:50 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:45:14 INFO  Stage 1 complete — input rows processed
2026-05-17 06:51:41 INFO  Writing output Delta table (MERGE) 
2026-05-17 06:51:43 INFO  [finance_reconciliation.export_report] Task completed successfully in 778s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-17,read_kafka_offsets,2026-05-17 00:02:13,2026-05-17 00:12:03,"2026-05-17 00:02:13 INFO  [clickstream_ingest.read_kafka_offsets] TaskInstance started — attempt 1
2026-05-17 00:02:15 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 00:02:18 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 00:07:08 INFO  Stage 1 complete — input rows processed
2026-05-17 00:12:01 INFO  Writing output Delta table (MERGE) 
2026-05-17 00:12:03 INFO  [clickstream_ingest.read_kafka_offsets] Task completed successfully in 590s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-17,parse_events,2026-05-17 00:13:00,2026-05-17 00:22:37,"2026-05-17 00:13:00 INFO  [clickstream_ingest.parse_events] TaskInstance started — attempt 1
2026-05-17 00:13:02 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 00:13:05 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 00:17:48 INFO  Stage 1 complete — input rows processed
2026-05-17 00:22:35 INFO  Writing output Delta table (MERGE) 
2026-05-17 00:22:37 INFO  [clickstream_ingest.parse_events] Task completed successfully in 577s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-17,sessionize,2026-05-17 00:22:56,2026-05-17 00:34:58,"2026-05-17 00:22:56 INFO  [clickstream_ingest.sessionize] TaskInstance started — attempt 1
2026-05-17 00:22:58 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 00:23:01 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 00:28:57 INFO  Stage 1 complete — input rows processed
2026-05-17 00:34:56 INFO  Writing output Delta table (MERGE) 
2026-05-17 00:34:58 INFO  [clickstream_ingest.sessionize] Task completed successfully in 722s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-17,write_bronze,2026-05-17 00:35:21,2026-05-17 00:42:04,"2026-05-17 00:35:21 INFO  [clickstream_ingest.write_bronze] TaskInstance started — attempt 1
2026-05-17 00:35:23 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 00:35:26 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 00:38:42 INFO  Stage 1 complete — input rows processed
2026-05-17 00:42:02 INFO  Writing output Delta table (MERGE) 
2026-05-17 00:42:04 INFO  [clickstream_ingest.write_bronze] Task completed successfully in 403s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-17,write_silver,2026-05-17 00:42:40,2026-05-17 01:06:29,"2026-05-17 00:42:40 INFO  [clickstream_ingest.write_silver] TaskInstance started — attempt 1
2026-05-17 00:42:42 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 00:42:45 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 00:54:34 INFO  Stage 1 complete — input rows processed
2026-05-17 01:06:27 INFO  Writing output Delta table (MERGE) 
2026-05-17 01:06:29 INFO  [clickstream_ingest.write_silver] Task completed successfully in 1429s (exit_code=0)",1,False,0
ml_feature_store,2026-05-17,fetch_training_data,2026-05-17 06:15:26,2026-05-17 06:20:21,"2026-05-17 06:15:26 INFO  [ml_feature_store.fetch_training_data] TaskInstance started — attempt 1
2026-05-17 06:15:28 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:15:31 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:17:53 INFO  Stage 1 complete — input rows processed
2026-05-17 06:20:19 INFO  Writing output Delta table (MERGE) 
2026-05-17 06:20:21 INFO  [ml_feature_store.fetch_training_data] Task completed successfully in 295s (exit_code=0)",1,False,0
ml_feature_store,2026-05-17,compute_features,2026-05-17 06:20:35,2026-05-17 06:26:07,"2026-05-17 06:20:35 INFO  [ml_feature_store.compute_features] TaskInstance started — attempt 1
2026-05-17 06:20:37 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:20:40 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:23:21 INFO  Stage 1 running…
2026-05-17 06:26:04 ERROR Executor: Exception in task 47.0 in stage 12.0 (TID 1893) java.lang.OutOfMemoryError: Java heap space
2026-05-17 06:26:05 ERROR   java.lang.OutOfMemoryError: Java heap space
                       	at org.apache.spark.sql.execution.aggregate.HashAggregateExec.doExecute(HashAggregateExec.scala:101)
                       	at org.apache.spark.sql.execution.exchange.ShuffleExchangeExec.prepareShuffleDependency(...)
                       	at org.apache.spark.scheduler.Task.run(Task.scala:139)
2026-05-17 06:26:07 ERROR [ml_feature_store.compute_features] Task failed on attempt 1 (exit_code=1)",1,True,1
ml_feature_store,2026-05-17,compute_features,2026-05-17 06:27:20,2026-05-17 06:43:45,"2026-05-17 06:27:20 INFO  [ml_feature_store.compute_features] TaskInstance started — attempt 2
2026-05-17 06:27:22 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:27:25 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:35:32 INFO  Stage 1 complete — input rows processed
2026-05-17 06:43:43 INFO  Writing output Delta table (MERGE) 
2026-05-17 06:43:45 INFO  [ml_feature_store.compute_features] Task completed successfully in 985s (exit_code=0)",2,True,0
ml_feature_store,2026-05-17,validate_features,2026-05-17 06:44:35,2026-05-17 06:49:38,"2026-05-17 06:44:35 INFO  [ml_feature_store.validate_features] TaskInstance started — attempt 1
2026-05-17 06:44:37 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:44:40 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:47:06 INFO  Stage 1 complete — input rows processed
2026-05-17 06:49:36 INFO  Writing output Delta table (MERGE) 
2026-05-17 06:49:38 INFO  [ml_feature_store.validate_features] Task completed successfully in 303s (exit_code=0)",1,False,0
ml_feature_store,2026-05-17,materialize_online,2026-05-17 06:50:11,2026-05-17 07:03:54,"2026-05-17 06:50:11 INFO  [ml_feature_store.materialize_online] TaskInstance started — attempt 1
2026-05-17 06:50:13 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 06:50:16 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 06:57:02 INFO  Stage 1 complete — input rows processed
2026-05-17 07:03:52 INFO  Writing output Delta table (MERGE) 
2026-05-17 07:03:54 INFO  [ml_feature_store.materialize_online] Task completed successfully in 823s (exit_code=0)",1,False,0
data_quality_checks,2026-05-17,load_snapshots,2026-05-17 07:29:10,2026-05-17 07:38:29,"2026-05-17 07:29:10 INFO  [data_quality_checks.load_snapshots] TaskInstance started — attempt 1
2026-05-17 07:29:12 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 07:29:15 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 07:33:49 INFO  Stage 1 complete — input rows processed
2026-05-17 07:38:27 INFO  Writing output Delta table (MERGE) 
2026-05-17 07:38:29 INFO  [data_quality_checks.load_snapshots] Task completed successfully in 559s (exit_code=0)",1,False,0
data_quality_checks,2026-05-17,run_expectations,2026-05-17 07:39:07,2026-05-17 07:43:56,"2026-05-17 07:39:07 INFO  [data_quality_checks.run_expectations] TaskInstance started — attempt 1
2026-05-17 07:39:09 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 07:39:12 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 07:41:31 INFO  Stage 1 running…
2026-05-17 07:43:53 ERROR TaskRunner: Task exceeded execution_timeout (3600s) and was terminated.
2026-05-17 07:43:54 ERROR   java.util.concurrent.TimeoutException: Task exceeded the configured execution_timeout of 3600s
                       	at org.apache.airflow.executors.TaskRunner.enforceTimeout(...)
2026-05-17 07:43:56 ERROR [data_quality_checks.run_expectations] Task failed on attempt 1 (exit_code=1)",1,True,1
data_quality_checks,2026-05-17,run_expectations,2026-05-17 07:46:49,2026-05-17 07:50:15,"2026-05-17 07:46:49 INFO  [data_quality_checks.run_expectations] TaskInstance started — attempt 2
2026-05-17 07:46:51 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 07:46:54 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 07:48:32 INFO  Stage 1 running…
2026-05-17 07:50:12 ERROR TaskRunner: Task exceeded execution_timeout (3600s) and was terminated.
2026-05-17 07:50:13 ERROR   java.util.concurrent.TimeoutException: Task exceeded the configured execution_timeout of 3600s
                       	at org.apache.airflow.executors.TaskRunner.enforceTimeout(...)
2026-05-17 07:50:15 ERROR [data_quality_checks.run_expectations] Task failed on attempt 2 (exit_code=1)",2,True,1
data_quality_checks,2026-05-17,run_expectations,2026-05-17 07:51:42,2026-05-17 08:10:39,"2026-05-17 07:51:42 INFO  [data_quality_checks.run_expectations] TaskInstance started — attempt 3
2026-05-17 07:51:44 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 07:51:47 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 08:01:10 INFO  Stage 1 complete — input rows processed
2026-05-17 08:10:37 INFO  Writing output Delta table (MERGE) 
2026-05-17 08:10:39 INFO  [data_quality_checks.run_expectations] Task completed successfully in 1137s (exit_code=0)",3,True,0
data_quality_checks,2026-05-17,summarize_results,2026-05-17 08:10:44,2026-05-17 08:16:24,"2026-05-17 08:10:44 INFO  [data_quality_checks.summarize_results] TaskInstance started — attempt 1
2026-05-17 08:10:46 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 08:10:49 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 08:13:34 INFO  Stage 1 complete — input rows processed
2026-05-17 08:16:22 INFO  Writing output Delta table (MERGE) 
2026-05-17 08:16:24 INFO  [data_quality_checks.summarize_results] Task completed successfully in 340s (exit_code=0)",1,False,0
revenue_reporting,2026-05-17,aggregate_daily_revenue,2026-05-17 08:13:56,2026-05-17 08:24:00,"2026-05-17 08:13:56 INFO  [revenue_reporting.aggregate_daily_revenue] TaskInstance started — attempt 1
2026-05-17 08:13:58 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 08:14:01 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 08:18:58 INFO  Stage 1 complete — input rows processed
2026-05-17 08:23:58 INFO  Writing output Delta table (MERGE) 
2026-05-17 08:24:00 INFO  [revenue_reporting.aggregate_daily_revenue] Task completed successfully in 604s (exit_code=0)",1,False,0
revenue_reporting,2026-05-17,currency_convert,2026-05-17 08:24:54,2026-05-17 08:38:26,"2026-05-17 08:24:54 INFO  [revenue_reporting.currency_convert] TaskInstance started — attempt 1
2026-05-17 08:24:56 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 08:24:59 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 08:31:40 INFO  Stage 1 complete — input rows processed
2026-05-17 08:38:24 INFO  Writing output Delta table (MERGE) 
2026-05-17 08:38:26 INFO  [revenue_reporting.currency_convert] Task completed successfully in 812s (exit_code=0)",1,False,0
revenue_reporting,2026-05-17,build_dashboards_tbl,2026-05-17 08:38:58,2026-05-17 08:44:08,"2026-05-17 08:38:58 INFO  [revenue_reporting.build_dashboards_tbl] TaskInstance started — attempt 1
2026-05-17 08:39:00 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 08:39:03 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 08:41:33 INFO  Stage 1 running…
2026-05-17 08:44:05 ERROR TaskRunner: Task exceeded execution_timeout (3600s) and was terminated.
2026-05-17 08:44:06 ERROR   java.util.concurrent.TimeoutException: Task exceeded the configured execution_timeout of 3600s
                       	at org.apache.airflow.executors.TaskRunner.enforceTimeout(...)
2026-05-17 08:44:08 ERROR [revenue_reporting.build_dashboards_tbl] Task failed on attempt 1 (exit_code=1)",1,True,1
revenue_reporting,2026-05-17,build_dashboards_tbl,2026-05-17 08:47:26,2026-05-17 08:53:25,"2026-05-17 08:47:26 INFO  [revenue_reporting.build_dashboards_tbl] TaskInstance started — attempt 2
2026-05-17 08:47:28 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 08:47:31 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 08:50:25 INFO  Stage 1 complete — input rows processed
2026-05-17 08:53:23 INFO  Writing output Delta table (MERGE) 
2026-05-17 08:53:25 INFO  [revenue_reporting.build_dashboards_tbl] Task completed successfully in 359s (exit_code=0)",2,True,0
user_segmentation,2026-05-17,load_activity,2026-05-17 09:06:20,2026-05-17 09:15:15,"2026-05-17 09:06:20 INFO  [user_segmentation.load_activity] TaskInstance started — attempt 1
2026-05-17 09:06:22 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 09:06:25 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 09:10:47 INFO  Stage 1 running…
2026-05-17 09:15:12 ERROR TaskRunner: Task exceeded execution_timeout (3600s) and was terminated.
2026-05-17 09:15:13 ERROR   java.util.concurrent.TimeoutException: Task exceeded the configured execution_timeout of 3600s
                       	at org.apache.airflow.executors.TaskRunner.enforceTimeout(...)
2026-05-17 09:15:15 ERROR [user_segmentation.load_activity] Task failed on attempt 1 (exit_code=1)",1,True,1
user_segmentation,2026-05-17,load_activity,2026-05-17 09:18:55,2026-05-17 09:38:06,"2026-05-17 09:18:55 INFO  [user_segmentation.load_activity] TaskInstance started — attempt 2
2026-05-17 09:18:57 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 09:19:00 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 09:28:30 INFO  Stage 1 complete — input rows processed
2026-05-17 09:38:04 INFO  Writing output Delta table (MERGE) 
2026-05-17 09:38:06 INFO  [user_segmentation.load_activity] Task completed successfully in 1151s (exit_code=0)",2,True,0
user_segmentation,2026-05-17,compute_rfm,2026-05-17 09:39:00,2026-05-17 09:41:32,"2026-05-17 09:39:00 INFO  [user_segmentation.compute_rfm] TaskInstance started — attempt 1
2026-05-17 09:39:02 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 09:39:05 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 09:40:16 INFO  Stage 1 running…
2026-05-17 09:41:29 ERROR Executor: Exception in task 47.0 in stage 12.0 (TID 1893) java.lang.OutOfMemoryError: Java heap space
2026-05-17 09:41:30 ERROR   java.lang.OutOfMemoryError: Java heap space
                       	at org.apache.spark.sql.execution.aggregate.HashAggregateExec.doExecute(HashAggregateExec.scala:101)
                       	at org.apache.spark.sql.execution.exchange.ShuffleExchangeExec.prepareShuffleDependency(...)
                       	at org.apache.spark.scheduler.Task.run(Task.scala:139)
2026-05-17 09:41:32 ERROR [user_segmentation.compute_rfm] Task failed on attempt 1 (exit_code=1)",1,True,1
user_segmentation,2026-05-17,compute_rfm,2026-05-17 09:42:47,2026-05-17 09:46:58,"2026-05-17 09:42:47 INFO  [user_segmentation.compute_rfm] TaskInstance started — attempt 2
2026-05-17 09:42:49 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 09:42:52 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 09:44:52 INFO  Stage 1 running…
2026-05-17 09:46:55 ERROR Executor: Exception in task 47.0 in stage 12.0 (TID 1893) java.lang.OutOfMemoryError: Java heap space
2026-05-17 09:46:56 ERROR   java.lang.OutOfMemoryError: Java heap space
                       	at org.apache.spark.sql.execution.aggregate.HashAggregateExec.doExecute(HashAggregateExec.scala:101)
                       	at org.apache.spark.sql.execution.exchange.ShuffleExchangeExec.prepareShuffleDependency(...)
                       	at org.apache.spark.scheduler.Task.run(Task.scala:139)
2026-05-17 09:46:58 ERROR [user_segmentation.compute_rfm] Task failed on attempt 2 (exit_code=1)",2,True,1
user_segmentation,2026-05-17,compute_rfm,2026-05-17 09:48:47,2026-05-17 10:05:35,"2026-05-17 09:48:47 INFO  [user_segmentation.compute_rfm] TaskInstance started — attempt 3
2026-05-17 09:48:49 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 09:48:52 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 09:57:11 INFO  Stage 1 complete — input rows processed
2026-05-17 10:05:33 INFO  Writing output Delta table (MERGE) 
2026-05-17 10:05:35 INFO  [user_segmentation.compute_rfm] Task completed successfully in 1008s (exit_code=0)",3,True,0
user_segmentation,2026-05-17,assign_segments,2026-05-17 10:06:27,2026-05-17 10:11:35,"2026-05-17 10:06:27 INFO  [user_segmentation.assign_segments] TaskInstance started — attempt 1
2026-05-17 10:06:29 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 10:06:32 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 10:09:01 INFO  Stage 1 complete — input rows processed
2026-05-17 10:11:33 INFO  Writing output Delta table (MERGE) 
2026-05-17 10:11:35 INFO  [user_segmentation.assign_segments] Task completed successfully in 308s (exit_code=0)",1,False,0
user_segmentation,2026-05-17,push_to_crm,2026-05-17 10:12:01,2026-05-17 10:27:24,"2026-05-17 10:12:01 INFO  [user_segmentation.push_to_crm] TaskInstance started — attempt 1
2026-05-17 10:12:03 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-17 10:12:06 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-17 10:19:42 INFO  Stage 1 complete — input rows processed
2026-05-17 10:27:22 INFO  Writing output Delta table (MERGE) 
2026-05-17 10:27:24 INFO  [user_segmentation.push_to_crm] Task completed successfully in 923s (exit_code=0)",1,False,0
daily_sales_etl,2026-05-18,extract_orders,2026-05-18 02:01:16,2026-05-18 02:15:04,"2026-05-18 02:01:16 INFO  [daily_sales_etl.extract_orders] TaskInstance started — attempt 1
2026-05-18 02:01:18 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:01:21 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:08:10 INFO  Stage 1 complete — input rows processed
2026-05-18 02:15:02 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:15:04 INFO  [daily_sales_etl.extract_orders] Task completed successfully in 828s (exit_code=0)",1,False,0
daily_sales_etl,2026-05-18,extract_returns,2026-05-18 02:15:28,2026-05-18 02:18:35,"2026-05-18 02:15:28 INFO  [daily_sales_etl.extract_returns] TaskInstance started — attempt 1
2026-05-18 02:15:30 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:15:33 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:17:01 INFO  Stage 1 complete — input rows processed
2026-05-18 02:18:33 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:18:35 INFO  [daily_sales_etl.extract_returns] Task completed successfully in 187s (exit_code=0)",1,False,0
daily_sales_etl,2026-05-18,transform_sales,2026-05-18 02:19:18,2026-05-18 02:43:56,"2026-05-18 02:19:18 INFO  [daily_sales_etl.transform_sales] TaskInstance started — attempt 1
2026-05-18 02:19:20 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:19:23 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:31:37 INFO  Stage 1 complete — input rows processed
2026-05-18 02:43:54 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:43:56 INFO  [daily_sales_etl.transform_sales] Task completed successfully in 1478s (exit_code=0)",1,False,0
daily_sales_etl,2026-05-18,dq_check_sales,2026-05-18 02:44:05,2026-05-18 02:47:54,"2026-05-18 02:44:05 INFO  [daily_sales_etl.dq_check_sales] TaskInstance started — attempt 1
2026-05-18 02:44:07 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:44:10 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:45:59 INFO  Stage 1 complete — input rows processed
2026-05-18 02:47:52 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:47:54 INFO  [daily_sales_etl.dq_check_sales] Task completed successfully in 229s (exit_code=0)",1,False,0
daily_sales_etl,2026-05-18,load_fact_sales,2026-05-18 02:48:05,2026-05-18 03:07:18,"2026-05-18 02:48:05 INFO  [daily_sales_etl.load_fact_sales] TaskInstance started — attempt 1
2026-05-18 02:48:07 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:48:10 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:57:41 INFO  Stage 1 complete — input rows processed
2026-05-18 03:07:16 INFO  Writing output Delta table (MERGE) 
2026-05-18 03:07:18 INFO  [daily_sales_etl.load_fact_sales] Task completed successfully in 1153s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-18,ingest_crm,2026-05-18 01:30:49,2026-05-18 01:42:23,"2026-05-18 01:30:49 INFO  [customer_360_pipeline.ingest_crm] TaskInstance started — attempt 1
2026-05-18 01:30:51 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 01:30:54 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 01:36:36 INFO  Stage 1 complete — input rows processed
2026-05-18 01:42:21 INFO  Writing output Delta table (MERGE) 
2026-05-18 01:42:23 INFO  [customer_360_pipeline.ingest_crm] Task completed successfully in 694s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-18,ingest_web_events,2026-05-18 01:43:20,2026-05-18 02:03:10,"2026-05-18 01:43:20 INFO  [customer_360_pipeline.ingest_web_events] TaskInstance started — attempt 1
2026-05-18 01:43:22 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 01:43:25 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 01:53:15 INFO  Stage 1 complete — input rows processed
2026-05-18 02:03:08 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:03:10 INFO  [customer_360_pipeline.ingest_web_events] Task completed successfully in 1190s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-18,resolve_identity,2026-05-18 02:03:46,2026-05-18 02:10:56,"2026-05-18 02:03:46 INFO  [customer_360_pipeline.resolve_identity] TaskInstance started — attempt 1
2026-05-18 02:03:48 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:03:51 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:07:21 INFO  Stage 1 running…
2026-05-18 02:10:53 ERROR ShuffleBlockFetcherIterator: Failed to fetch shuffle block from a lost executor.
2026-05-18 02:10:54 ERROR   org.apache.spark.shuffle.FetchFailedException: Failed to connect to executor-7.cluster:35421
                       	at org.apache.spark.storage.ShuffleBlockFetcherIterator.throwFetchFailedException(...)
                       	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:99)
2026-05-18 02:10:56 ERROR [customer_360_pipeline.resolve_identity] Task failed on attempt 1 (exit_code=1)",1,True,1
customer_360_pipeline,2026-05-18,resolve_identity,2026-05-18 02:12:56,2026-05-18 02:22:10,"2026-05-18 02:12:56 INFO  [customer_360_pipeline.resolve_identity] TaskInstance started — attempt 2
2026-05-18 02:12:58 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:13:01 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:17:33 INFO  Stage 1 complete — input rows processed
2026-05-18 02:22:08 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:22:10 INFO  [customer_360_pipeline.resolve_identity] Task completed successfully in 554s (exit_code=0)",2,True,0
customer_360_pipeline,2026-05-18,build_profiles,2026-05-18 02:22:35,2026-05-18 02:36:29,"2026-05-18 02:22:35 INFO  [customer_360_pipeline.build_profiles] TaskInstance started — attempt 1
2026-05-18 02:22:37 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-18 02:22:40 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-18 02:29:32 INFO  Stage 1 complete — input rows processed
2026-05-18 02:36:27 INFO  Writing output Delta table (MERGE) 
2026-05-18 02:36:29 INFO  [customer_360_pipeline.build_profiles] Task completed successfully in 834s (exit_code=0)",1,False,0
